tag,content
student,so in the cardh file there are two function as such effects returns true if lhs is higher value than rhs does not consider trump bool operatorconst card lhs const card rhs effects returns true if lhs is same card as rhs does not consider trump bool operatorconst card lhs const card rhs seeing as we do not consider trump what would be the protocol for two cards of the same rank but different suit the rme says returns true if lhs is same card as rhs does that mean if lhs is the six of hearts and rhs is the six of spades that operator would return false or does it refer to the rank of the card because it seems like in it refers to the rank of the card but it doesnt seem to be clear for and i saw question 1977 but i didnt feel like there was a really clear resolution thanks
student,how can i initialize an array in a constructor
student,i am getting an error when i try to initialize pack from file by looping through cards specifically when i try to assign cardsx to a new card based on the read in rank and suit i get what is going wrong
student,im trying to write a helper function in cardcpp but im running into trouble because its not declared in the card class in the h file this means i cant write my function in the card scope i want my helper function to receive a const string but the const strings are only found in the card scope so i cant use them how do i deal with this
student,in the spec it says we should copy the starter code from cardcppstarter into our own cardcpp does that mean it would be okay to simply rename cardcppstarter to cardcpp and turn that in thanks
student,what would be the recommended order for starting p4 last project it was util matrix schelling so i was wondering what it would be this time would it be card pack player euchre
student,static const int packsize 24 effects initializes pack by reading from packfilename if file io fails prints an error message and calls exitexitfailure packconst stdstring packfilename can we assume we will always read exactly 24 cards from file filename
student,in this function here cardconst stdstring rankin const stdstring suitin i was just kind of confused were taking in an address and passing it in and then initializing the rank and suit i guess since most examples in lecture were just doublesints its kind of tripping me up thanks
student,bool cardlessconst card a const card b const card ledcard const stdstring trump why is it const card ledcard kinda does it mean that the suit of the ledcard is led suit or should it be like the trump const stdstring ledsuit
student,hello when i ran 10graphicscpp out of the box i got undefined reference errors as shown below thanks
student,yes no
student,im a bit confused as to how to call ostream operatorostream os const card card how would i initialize the os parameter and return an ostream would you have to initialize an os variable to send the output to another file ie txt file
student,is project 3 out of 48 or 42
student,were we supposed to get the paper copy back for our exam i thought i saw somewhere they could be picked up at some point i have just looked at gradescope so far
student,in out cardcpp functions can we assume there is only one of each card for examplecan we assume there is only one right bower i can code around if there is not but the code will be prettier if there is thanks
student,it says in the spec that we are not to use cstrings so does one open a file with out using cstrings specifically finopenfilenamecstr
student,for getsuitconst stdstring trump what does the string trump look like would it just be a suit like hearts or is it a card so like five of hearts
student,i do not really know how to go about testing the overloaded operators even in a basic sense any insight would help thanks
student,the spec says not to use algorithm yet the spec also suggest the use of stdsort which is a part of the algorithm library i would appreciate some clarification on this
student,does it matter if we include namespace std in the cpp file it makes way more sense for me when writing code to include it but the header file doesnt include it
student,what does it mean to create an empty pack
student,are we supposed to write a test case for this function since we cannot really test it if so can we really assert it thanks
student,what is the sign for in this function in cardcpp static const string suitnamesbyweight cardsuitspades cardsuithearts cardsuitclubs cardsuitdiamonds
student,i am getting an error in visual studio when i try to run my cardtestscpp that says i have an unresolved external symbol then lists all of the ranks and suits out i made sure that i wrote an implementation for each function and that i included the appropriate header files any idea what im missing
student,just to clarify are rmes also needed for our test functions even though it is obvious what their purpose is or can we safely omit rmes for those functions
student,when overloading the operators for the card class do we take into account the suit of the cards ex nine of hearts nine of clubs when taking into account suit this would return true but if it doesnt account for suit it would return false which version is it supposed to use
student,in the spec it says for each of the public functions in you must write and submit test cases and each test must be implemented as its own function so in my test function for the equals operator i make several cards and then have several asserts for different situations same suit diff rank assertkingspades acespades same suit same rank assertacespades acespades different suit different rank assertkingspades acehearts different suit same rank assertacespades acehearts do i have to split this up into four separate functions one for each situation
student,can the suit of the led card change if it is the jack of the same suit as trump so for cardless where we consider the led card should we call getsuittrump in order to make sure that if it is the left bower that its suit changes
student,for our cardless function must we consider cards outside of a euchre deck ranks 2 through 8 it doesnt seem like it would make sense to since they would never be passed into the function but i am just wondering
student,for getsuitconst string trump are we only altering the returned suit if the card is the left bower or are there other cases for when the suit is different
student,to benefit future students would it be possible to release the first style grade before the next project is already finished i made a repeat error in project 3 didnt include rmes for custom functions which could have easily been corrected if i had the project 2 score back beforehand i know the responses will be you should have read the style guidelines and it was mentioned multiple times on piazza however people make mistakes i make mistakes i made a mistake sometimes it takes an outside party to see something you overlooked when reading the guidelines or while seeing thousands of posts on piazza example ever been missing a semicolon and been debugging for hours only to have your friend point it out in a minute i will fix this problem for my future programs and i understand nothing will be done about it however i ask that in the future a project 2 grade would come out before project 4 is released disclaimer i understand that there is a bad studentteacher ratio in this class i know all instructors work very hard and it is a lot of work
student,in project 2 the function treemake was declared two different times with different parameters and did different things depending on whether we passed parameters in would i be correct that was an example of adhoc polymorphism
student,in cardcpp im getting an undefined reference to cardrankjack as well as all the other rank constants the code that i pasted from cardcppstarter is static const string rankjack jack which is declared in cardh and initialized to jack in cardcpp the way im accessing this global variable in cardcpp is string str rankjack how can i use rankjack without getting a compiler error
student,i lost points on the handgrading for project 2 because i was missing rmes was i supposed to literally cp the rmes provided in the header files into the cpp files or was i supposed to write rmes for each helper function either way im kind of disappointed i will lose points on project three as well for this because i did not know we were supposed to do this thanks for clairifying
student,if we go to office hours will we be able to see our breakdown of our full autograder code and what tests we failed its currently not up on the autograder website
student,is there any answer key for exam 1 not sure if i should submit a regrade request without knowing what the answer should be thanks
student,hello in the handgrading score summary i received a 06 for rmes in userdefined functions however my p2cpp functions did contain rmes thanks
student,what does the overloaded getsuit function do and how does it differ from the regular getsuit
student,the following function prototype does not take any inputs so how are we supposed to know what to return the rank of also what does const mean in this situation we are not allowed to change the function prototype effects returns the rank stdstring getrank const
student,in cardh effects returns true if a is lower value than b uses both the trump suit and the suit led to determine order as described in the spec bool cardlessconst card a const card b const card ledcard const stdstring trump i think the bolded part has an error shouldnt it be const stdstring ledsuit or something like that if ledcard is correct then do we only care about its suit disclosure i have no idea how to play euchre
student,why are the get functions in triangleh full functions instead of just prototypes i thought only prototypes go in the header file thanks
student,so i was still kind of confused on what the initializer list actually does is it just used to set variables to zero in the default constructor or thanks
student,i cant seem to find this information in the spec are we supposed to be initializing the name gender age and rank of every employee when we create them if so can we set the values to anything we like thanks
student,is returning 0 ever equivalent to returning a null pointer in a function
student,each subsequent hand the role of dealer moves one player to the left im not too sure what is meant by the sentence does it mean that once the dealer is done dealing five cards for himself the dealer deals five cards to the next person ie person 0 deals for person 1
student,is the trump that is passed into most of the functions in cardcpp a suit or a rank
student,what is the meaning of the graded work is originally returned is that mean today or the day we can see the details of gradinglike which test we fail in autograder
student,ive been playing for 10 years but my partner never has so i need to teach him we are going to be in the bbb lobby around 1695 tomorrow evening after 5pm to find us well both be wearing orange anyone else is more than welcome to join us if you prefer a handson tutorial or just want to play the game
student,q
student,in cardcppstarter it specifies using namespace std but then uses stdstring anyway is there a reason for this isnt it redundant
student,is asserting the requires clause a given going forward or was that something that was only required for most of the functions within project 3 thanks
student,hi are we welcomed to discuss with gsis on our own projects in order to find where the autograder may deduct points
student,why cant the value of argv0 be the address of argv00
student,is the score on ctools the final score for project 3
student,for people including myself who want to get started on project 4 early what would be recommended to start on first ie what lectures need to be covered to complete the entire project etc
student,i noticed theres no single tar file with everything in the project 4 google drive would it be possible to add one because of the way google drive works downloading 17 files individually is kind of a hassle thanks
student,the spec says the project is due monday november 20thdoes this mean monday november 23rd or friday november 20th
student,in the case of using pointers to structs through functions such as double triangleareatriangle t ta or ta what is actually going on here so we have a pointer t that points to the variable a does the program know that this variable is in the triangle struct through the input just curious of what actually happens in the back end of things i guess thanks
student,so i am able to ssh into caen linux environment or whatever using the terminal on my mac but if i try to log in to the caen computers around campus or using the download online for my laptop it just gives me a blank screen with no error message or anything i forget if i should contact its caen hotline or both thank you
student,hi i was wondering how i may go about submitting a regrade for project 2
student,since we cant use char spam3 egg due to missing a space for 0 can we do it like this char spam4 egg
student,sorry if these questions are getting annoying this is for those of us who kept receiving 38 due to discrepancies between caen and autograder probably from issues related to valgrind like with me 1 what exactly does running the toolexpsgcheck flag with valgrind do i did a quick google search but was unable to find anything that made sense to me it seems like it checks for accessing an array out of bounds but wouldnt this result in a segfault or incorrect simulation in the first place i dont understand how my code does this but i expect that is an issue for office hours 2 would the instructors please consider grading our projects on the environment available to us students ie caen to determine if we wrote the actual schelling simulation correctly
student,i submitted a request for an alternate final exam time a while ago but i never received an email or notification back on when that time would be i need to buy plane tickets back for winter break so i really need to know when the alternate exam time would be does anyone know anything about this
student,is there a way to see exactly what is wrong with our code specifically 3a 5 im looking at the gradescope i can see what is right and wrong about my code but not why it does not receive full points and what i would have had to do for it to score better i can read what the correct loop would have done but it seem to me that that is what my code does thanks
student,whats the difference ex triangle class in the compound types lecture vs triangle class in adt lecture is it just that the adt is separated into h cpp and implementation so that what it does is separated from how its done are adts just any type with data abstraction
student,was there no lab this week i usually do them sunday morning but i dont see it on the google drive
student,this is not directly related to 280 but i have installed a librarytesseractocr im trying to use in a program but the compiler in my terminalmac is not linking successfully to the library and citing a 64bit architecture issue error message undefined symbols for architecture x8664 tesseracttessbaseapigetutf8text referenced from i have looked through many forums and the only advice i have found is that i should change the project build settings in xcode to be the c standard library instead of apples llvm does anyone know how to do this or of any other suggestions
student,i still didnt get my exam score i was in the classroom eecs 1008 that didnt get there exams graded should i have gotten my score by now
student,is there a way we can see our graded exams
student,is project 4 going to be euchre or blackjack
student,how exactly should i submit a regrade request for my exam 1 is there a form i have to fill out or someone specific i have to email
student,im looking forward to getting a headstart on the project this weekend when is the spec expected to be released
student,hi so i submitted my code to the autograder about 45 minutes ago and i received 8 out of 8 i then went through and made sure my code was well commented and spent the 5 minutes from 1150 to 1155 trying to submit my newly comment code however i kept getting error messages saying to contact the administrators im guessing it was a volume thing i just want to make sure that even if the submits i tried to make at the end didnt count my 8 of 8 submit will still count and those files will be graded since it was the last submit i made before i received a couple dozen submit errors in a row thank you
student,i made changes i need to resubmit but it wont let me
student,i cant submit giving me an error help
student,it keeps saying error and now im getting a 0
student,doesnt test anything just says contact administrator has compiled in autograder many times before did it crash
student,my project is moments away i just cant complete schellingcpp because my matrixrangeradius does not store any values in dest i try to store values in dest count as i move from neighbor to neighbor but i just cant figure out how to put in and extract characters this storage method seemed fine and worked with tests but i get excbadaccess when i use it it schellingcpp or i think it worked when i had it as destcount initially for tests thank you
student,we have a 38 and we got the right output for some of the command line our output looks identical but we cant get it to match the autograder anyone know of any endl or whitespace that we might be missing for some reason
student,i accidentally put in my partners uniquename and then hit enter instead of putting his email now the autograder doesnt display him as a partner i have emailed the staff a few hours ago is there anything i can do to fix this
student,has anyone else had the problem where your row and column are flipped when calling the random function everything works fine in matrix were just having a problem when we try to set random numbers equal to rows and columns
student,does anyone know why it might be output incorrect in autograder
student,how do you run your project through the command line and add a file to that also
student,just a heads up
student,can someone help me with this error bash42 g matrixcpp utilcpp usrlibgccx8664redhatlinux483lib64crt1o in function start text0x20 undefined reference to main
student,i saw 1890 but there was no answer my code compiles on both caen and visual studio but gives different outputs for the after matrix help
student,ive been running schelling with various different parameters adjusted on the input files and there are combinations of percentx and percento that sum to not quite 1 but very close and make the program enter a pseudoinfinite loop is this behavior we need to account for in our code
student,can someone help me with these linux errors it is under my understanding that dest and destsize doesnt need to be initiallized since it is modified in matrixradius can i ignore this error schellingcpp43827 error ‘destsize’ may be used uninitialized in this function werrormaybeuninitialized schellingcpp56927 error ‘dest’ may be used uninitialized in this function werrormaybeuninitialized 1 dest destsize schellingcpp56927 error ‘destsize’ may be used uninitialized in this function werrormaybeuninitialized schellingcpp70325 error ‘dest’ may be used uninitialized in this function werrormaybeuninitialized 1 dest destsize schellingcpp70325 error ‘destsize’ may be used uninitialized in this function werrormaybeuninitialized
student,when i run schelling i always get a matrix filled in with the same character xxxxx xxxxx xxxxx xxxxx xxxxx my matrixprint function works well i tested it what could be a reason for that
student,im failing compilation for utiltests on the autograder but when i use the utiltests makefile in caen it compiles and runs just fine does this issue have a more likely culprit
student,if percentx 49999 and percenty 49999 all the requires clauses are still satisfied but the matrix will likely have no open spaces for my code this causes segmentation fault which makes sense as it will search until it finds an empty space should we do anything to handle this case if so what
student,hi im running through the utiltestcpp test cases and im having an interesting result from the assert on line 18 when i get the value from genrandint31 and print it the result is 1793167292 which has no zeroes in it but the assert is that a call of eecs280randint2 should return 0 which is impossible because there is a 1 in this number which satisfies the premise of the function that the returned value must be between 0 and x which is 2 in this case help
student,when i do make test i get this error no rule to make target matrixprinttestcpp needed by matrixprinttest stop what does this mean
student,can someone help me with these errors i try to compile all these files and it keeps giving me these errors tmpccfor3u1omatrixcpptext0xb9 first defined here tmpcc0uo52go in function genrandint32 schellingcpptext0x27d multiple definition of genrandint32 tmpccfor3u1omatrixcpptext0x27d first defined here tmpcc0uo52go in function genrandint31 schellingcpptext0x45b multiple definition of genrandint31 tmpccfor3u1omatrixcpptext0x45b first defined here tmpcc0uo52go in function genrandreal1 schellingcpptext0x469 multiple definition of genrandreal1 tmpccfor3u1omatrixcpptext0x469 first defined here tmpcc0uo52go in function genrandreal2 schellingcpptext0x4b7 multiple definition of genrandreal2 tmpccfor3u1omatrixcpptext0x4b7 first defined here tmpcc0uo52go in function genrandreal3 schellingcpptext0x505 multiple definition of genrandreal3 tmpccfor3u1omatrixcpptext0x505 first defined here tmpcc0uo52go in function genrandres53 schellingcpptext0x55f multiple definition of genrandres53 tmpccfor3u1omatrixcpptext0x55f first defined here tmpcclsyz0wo in function initgenrandunsigned long utilcpptext0x0 multiple definition of initgenrandunsigned long tmpccfor3u1omatrixcpptext0x0 first defined here tmpcclsyz0wo in function initbyarrayunsigned long int utilcpptext0xb9 multiple definition of initbyarrayunsigned long int tmpccfor3u1omatrixcpptext0xb9 first defined here tmpcclsyz0wo in function genrandint32 utilcpptext0x27d multiple definition of genrandint32 tmpccfor3u1omatrixcpptext0x27d first defined here tmpcclsyz0wo in function genrandint31 utilcpptext0x45b multiple definition of genrandint31 tmpccfor3u1omatrixcpptext0x45b first defined here tmpcclsyz0wo in function genrandreal1 utilcpptext0x469 multiple definition of genrandreal1 tmpccfor3u1omatrixcpptext0x469 first defined here tmpcclsyz0wo in function genrandreal2 utilcpptext0x4b7 multiple definition of genrandreal2 tmpccfor3u1omatrixcpptext0x4b7 first defined here tmpcclsyz0wo in function genrandreal3 utilcpptext0x505 multiple definition of genrandreal3 tmpccfor3u1omatrixcpptext0x505 first defined here tmpcclsyz0wo in function genrandres53 utilcpptext0x55f multiple definition of genrandres53 tmpccfor3u1omatrixcpptext0x55f first defined here collect2 error ld returned 1 exit status
student,i know that the specs say we must use assert for our tests so is there a way that we can do this for testing matrixprint also if we didnt use searchrandom or searchsimple do we need to test them
student,the following files were discarded due to being unnecessary matrixcpp got this error from the autograder what does it mean
student,how do we include multiple files from the linux command line for example if i wanted to run matrixcpp how would i include the cpp files and header files
student,so in our code we only need 3 iterations to get to a satisfied matrix but fails the autograder we check if the potential spots will satisfy before entering in will we get penalized during grading
student,why this
student,my partner and i finished the project and get it to compile perfectly fine on linuxcaen however when we upload it onto the autograder it keeps saying compilation failure whats going on
student,in the spec it says test the following conditions exit with nonzero status if any fail does using assert accomplish this
student,i resubmitted to the autograder left the page and came back when i came back my first submission was still there but the second submission was not has anyone else had this problem
student,when i have the code while fin input being read in from file do something my loop only runs once and then exits is there anything that i might be doing wrong
student,the legal values of satisfaction ration is between 01 isnt it
student,our matrix tests are not passing the autograder test when running valgrind we get the following output valgrind reports that 10004 bytes allocated but states that all heap blocks were freed …are the 10004 bytes separate from the freed blocks is this the expected output from valgrind or is it evidence of a memory allocationrelated bug that might be the cause of our ag failure matrixtests passed 36328 36328 heap summary 36328 in use at exit 0 bytes in 0 blocks 36328 total heap usage 2 allocs 2 frees 10004 bytes allocated 36328 36328 all heap blocks were freed no leaks are possible 36328 36328 for counts of detected and suppressed errors rerun with v 36328 use trackoriginsyes to see where uninitialised values come from 36328 error summary 2 errors from 2 contexts suppressed 2 from 2 bash42
student,im using valgrind and i get a few errors but none of my errors are showing line numbers 44763 conditional jump or move depends on uninitialised values 44763 at 0x4c2c88b strcat in usrlib64valgrindvgpreloadmemcheckamd64linuxso is there a way i can enable line numbers to find out where my errors are because i have no idea where the errors coming from
student,should these functions return a row numbered first indexed at 0 or 1
student,are we expected to handle bad matrix input in file mode strcmp and converting c strings to strings required const char and array in the matrix struct is not declared const
student,my code runs fine when not on caen but there is a segmentation fault when i try and run it on caen any suggestions
student,will we have to worry about checking something that was supposed to be a number such as satisfation ratio being a string if so how would we check something like this
student,when comparing the output file and the correct file i am getting no discrepencies however when i submit to the autograder i get no credit what could potential issues be
student,i followed the exact format specified in lecture for opening files and i know that the filename is correct because i added the cout statement however the files wont open and i dont know how to handle this issue please help like i said im following exactly what was in lecture slides so i dont think posting this code is a violation of piazza rules
student,were we supposed to check that the value passed in for things like satisfactionratio and size are doubles and ints all i checked for is that these values are within the specified range and if we were how would we go about doing so i tried using a pointer to the string before converting to intdouble but that does not work
student,if anyone could shed light on what this means it would be very helpful i really dont understand any of what its telling me 40370 conditional jump or move depends on uninitialised values 40370 at 0x4c2c88b strcat in usrlib64valgrindvgpreloadmemcheckamd64linuxso 40370 by 0x403047 matrixrangeradiusmatrix const int int int char int in homesaatassieecs280project3schelling 40370 by 0x400f4f main in homesaatassieecs280project3schelling 40370 40370 invalid write of size 4 40370 at 0x40317c matrixrangeradiusmatrix const int int int char int in homesaatassieecs280project3schelling 40370 by 0x400f4f main in homesaatassieecs280project3schelling 40370 address 0x0 is not stackd mallocd or recently freed 40370 40370 40370 process terminating with default action of signal 11 sigsegv 40370 access not within mapped region at address 0x0 40370 at 0x40317c matrixrangeradiusmatrix const int int int char int in homesaatassieecs280project3schelling 40370 by 0x400f4f main in homesaatassieecs280project3schelling 40370 if you believe this happened as a result of a stack 40370 overflow in your programs main thread unlikely but 40370 possible you can try to increase the size of the 40370 main thread stack using the mainstacksize flag 40370 the main thread stack size used in this run was 8388608 40370 40370 heap summary 40370 in use at exit 0 bytes in 0 blocks 40370 total heap usage 0 allocs 0 frees 0 bytes allocated 40370 40370 all heap blocks were freed no leaks are possible 40370 40370 for counts of detected and suppressed errors rerun with v 40370 use trackoriginsyes to see where uninitialised values come from 40370 error summary 7 errors from 2 contexts suppressed 2 from 2
student,this might be a dumb question cause it answers it in the specs but i am still a little confused can you use c strings for setting the mode ie string mode random
student,i am getting the same exact random ints for both random mode and for the default why is that the case
student,my instructor prof deorio said program should crash when the input file is in incorrect order but my program can get correct input when two lines are switched eg mode line and size line do i need to revise my code to make sure it crash when the order is incorrect
student,i am using assertptr to make sure ptr points to a nonnull matrix but since we are checking the matrix ptr points to can we use assertptr
student,hello is the utiltests the same thing as utiltestscpp on xcode and the caen linux terminal my code compiles and passes the test however the autograder says it wont compile what could be a possible reason thanks
student,my matrixtest compiles on my linux and it passes all my tests but when i submit to autograder it fails is this compilation check anything other that checking to see if my code compiles
student,there are huge differences in compilation between g and xcode in xcode my matrixrangeradius works perfectly while in g it only ends up saving the first value of the range into the string any idea what differences between compilers could be causing this
student,when i call matrixrangeradius more than once the string is never updated from the previous time i called it it just returns a blank string sometimes other times it crashes my program is there some way im supposed to manually reset the location of the pointer dest passed into the function i didnt think i would have to do this because the pointer is passed by value
student,my program outputs a correct matrix according to the schelling specifications however the matrix that it outputs are not the same as the test input any idea of why how this could happen my only theory is that since the numbers are pseudo random i did something weird or inefficient with them
student,how do i debug my program with arguments passed to main in xcode
student,what is excbadinstruction when i try to check if all spots are satisfied in a function the function works when debugging until it tries to return and then it says excbadinstruction and aborts
student,assuming varname mode mode2 and word are strings is the expression fin varname mode cout mode endl fin varname mode2 cout mode2 endl the same thing as whilefin varname word cout word endl thanks
student,can someone please help with 1800
student,should our random matrix be exactly the same as the one in the specs i think i saw this on piazza but cant find the post my random matrix the specs random matrix any idea of what the problem might be much appreciated
student,currently our code will create a grid with the default configuration parameters would it be better to exit non zero
student,do we have unlimited autograder submits for project 3
student,what exactly are we looking for with the errors are we looking for if the word is spelled incorrectly if the word is missing if we want an int and get a string or something like that can an instructor or someone clarify exactly when we should exit i assumed that we would have to exit if for example mode was spelled moed but a previous answer from an instructor said that misspelling key words isnt something we need to be checking
student,im using my own input file testin mode random satisfactionratio 10 size 10 x 5 percentx 04 percento 04 when i run this file i get funny results 1 i am reading some agents as blank characters 2 i end up generating rows outside of the boundaries 10 16 etc 3 this leads to failing the assertion assertrow 0 row num rows i dont understand this my code works for default tests and im not attempting to generate anything greater or equal to 10 anyone have an idea whats going on tried this input
student,do we have to account for a situation where the inputs to the command line involve the operator to send the output to a file because i think this would change the value of argc
student,when i compile my matrixcpp file in linux i am getting an undefined reference error i am typing make matrix
student,my partner and i took time to format our files nicely in gedit however after submitting this final code the formatting got messed up under the file submitted selection of the autograder specifically some indents are now off from where they should be will we be penalized for style because of this
student,so for my utiltests everything passed ok but now when i try matrixtests i get a weird error everything was working until i got to matrixsearchrandom but now it says tmpccu3oboio in function initgenrandunsigned long utilcpptext0x0 multiple definition of initgenrandunsigned long tmpccpu8tg9omatrixcpptext0x0 first defined here tmpccu3oboio in function initbyarrayunsigned long int utilcpptext0x49 multiple definition of initbyarrayunsigned long int tmpccpu8tg9omatrixcpptext0x49 first defined here tmpccu3oboio in function genrandint32 utilcpptext0x154 multiple definition of genrandint32 tmpccpu8tg9omatrixcpptext0x154 first defined here tmpccu3oboio in function genrandint31 utilcpptext0x2ad multiple definition of genrandint31 tmpccpu8tg9omatrixcpptext0x2ad first defined here tmpccu3oboio in function genrandreal1 utilcpptext0x2b6 multiple definition of genrandreal1 tmpccpu8tg9omatrixcpptext0x2b6 first defined here tmpccu3oboio in function genrandreal2 utilcpptext0x2e5 multiple definition of genrandreal2 tmpccpu8tg9omatrixcpptext0x2e5 first defined here tmpccu3oboio in function genrandreal3 utilcpptext0x314 multiple definition of genrandreal3 tmpccpu8tg9omatrixcpptext0x314 first defined here tmpccu3oboio in function genrandres53 utilcpptext0x34b multiple definition of genrandres53 tmpccpu8tg9omatrixcpptext0x34b first defined here tmpccu3oboio in function setdebugmodebool utilcpptext0x381 multiple definition of setdebugmodebool tmpccpu8tg9omatrixcpptext0x381 first defined here tmpccu3oboio in function getdebugmode utilcpptext0x389 multiple definition of getdebugmode tmpccpu8tg9omatrixcpptext0x389 first defined here tmpccu3oboio in function eecs280randintint utilcpptext0x391 multiple definition of eecs280randintint tmpccpu8tg9omatrixcpptext0x391 first defined here tmpccu3oboio in function eecs280randprobability utilcpptext0x3df multiple definition of eecs280randprobability tmpccpu8tg9omatrixcpptext0x3df first defined here collect2 error ld returned 1 exit status
student,for some reason im having a lot of difficulty replacing the selected agent with a space i am able to move the unsatisfied agent to a randomly selected empty space with no problems but then when i try to replace it with a space it deletes the agents neighbor to the right and offsets the entire row in the matrix so they dont line up in a grid anymore im trying to do this using strcpyptr to agents old location can anyone think of what might be the issue or point me in the right direction for this
student,ive read and reread the spec especially by default the simulator will generate a 5x5 grid populated with 40 x’s 40 o’s and 20 empty spaces agents are satisfied when the number of neighbors like them including the agent itself is greater than or equal to 05 alternatively you can provide an input file to customize these parameters but im still confused on how exactly the matrix is populated are we supposed to write a function in schellingcpp to create this 5 x 5 matrix for us and if so when we use these probabilities 04 04 02 isnt it possible well get a matrix filled with all xs or os or s i guess im just confused as to where these values fit into our creation of our random matrix
student,i checked the previous answers but they didnt use the libraries that we are what function should we use and will we need to include another library thanks
student,hi im trying to assign a pointer to my matrix variable and test my functions however no matter how i edit my program rearranging my matrix im still getting an abort test 6 error or sigabrt how do i begin to debug this ive attempted compiling through xcode to trace the error and get different results every time
student,my partner and my code performs an extra check that after an unsatisfied element is moved that it is satisfied at its new location and if it is not it is immediately moved again this check is not performed by whoever wrote the program that produced the correct outputs it appears that the original program only checks if its completed otherwise keeps producing random locations to be tested our resulting matrices are all fully satisfied and for all our test cases so far the program required fewer iterations iterations meaning moved elements sometimes the resulting matrix will be different but satisfied because of this the resulting out files are not the same as the outcorrect files and were failing all tests on the autograder besides the matrixcpp matrixtestscpp and utilcpp tests what should we do removing our extra check produced an extremely large number of iterations for the program to finish although it still does
student,to round the probability numbers should we be using the precision function in schellling or is it okay to use it in util inside the random probability function
student,do we have to check for the bounds of satisfactionratio they should be 01 but the spec doesnt specify if we should check
student,do we have to write an rme for the int main function of schellingcpp if so how do we go about explaining all of its effects
student,so now this is the only diff result that i am getting when i diff my default debug output with the correct default debug output we are still receiving incorrect output for this test on the autograder our default without the debug option worked correctly and received full credit what could be going on
student,my random schelling process produces the following matrix in only 4 iterations o x o x x x x x x o o x but the correct one which takes 8 iterations is x x x x x x x o xooo my question is just why isnt the first one correct given a satisfactionrate of 05 the two os and an x that move seem to be in their respective majorities before they move thanks in advance for the help
student,do we need to check if the input file contains letters where numbers should be for example in satisfaction ratio if the number following it was a letter insted of a double atof whould return 0 which is technically a valid input making this very difficult to check for
student,is the char we are supposed to return in the matrixsearchsimple function supposed to be a pointer to an array of chars or a cstring example ive found a match at the space indicated by rowcol do i want to initialize it 1 char matchlocation row col or 2 char matchlocation5 row col
student,in one of my functions i am iterating through a const matrixs array with a const char however the function must return a regular char how do i convert the const char to char or have the char point to the same place as the const
student,im stuck between getting two error messages depending on whether i include utilh in my matrixcpp file for the last two functions or
student,we finished project 3 last week but today when we are double checking on the project3 specs we found out that there are some changes and the error unrecognized mode disappeared do we need to keep cerr filename error unrecognized mode in our schellingcpp and are there any more changes thanks
student,what is the value of argc and argv if i am entering schelling filein currently i am outputting argc and getting it equal to 1 and when i print argv it only contains schelling is this correct do i have to check for the filename another way
student,in our function matrixrangeradius we are asked to take inputs including pointers to an array dest and to a variable for the size of the array destsize however as it says in effects destsize is set to the size of dest be it 1 4 6 9 16 whatever can we assume that the original value of destsize is the size of the array dest at the start if not isnt it impossible to check the requires clause because we cannot otherwise find the size of dest based only on a pointer to the first element
student,for schellingdefaultstestdebugoutcorrect i believe the matrix should look like this before the third move happens x x o x x x x x o x o o then it checks 24 which would be a ratio of 1o2x5 so it is satisfied and shouldnt be moved from the specs agents are satisfied when the number of neighbors like them including the agent itself is greater than or equal to 05
student,we cannot assume that the satisfaction ratio inputed from file will be within the range of a ratio 01 correct we have to check the satisfaction ratio
student,whats the difference between return code and output on the autograder my code has the correct return code but incorrect output despite diff showing that my output and the correct output are the same
student,the specs dont say to do that but i was going to include this anyways to avoid infinite loops with input higher than 1 for satisfactionratio any thoughts
student,i just wanted to clarify which test cases i have to actually make from posts here i have gathered that i need in my matrixtestscpp test cases for all the matrixcpp functions but i dont need to include any tests for utilcpp is that correct and do i need to make my own schellingcpp test cases
student,does creating our own struct violate the restrictions on this project for example if i were to create a struct to store all of the configuration settings and pass them between functions would that be fair game
student,when i execute the following code i get the error invalid conversion from ‘ int ’ to ‘ int ’ int destsize 9 matrixrangeradiusm r c 1 dest destsize void matrixrangeradius int destsize the trouble is destsize isnt a pointer to a pointer to int int and the destination in matrixcpp isnt an int so the error message doesnt make sense what am i missing
student,im curious where in the project radius is supposed to be configurable i wrote the function to take any radius size but it doesnt seem like theres a place to change the radius dependent on input so i feel like im missing something
student,what does exit nonzero on error mean doesnt cerr exit the program anyway when would something different be needed
student,matrixpublictestcpp error has a matrix p of size 1 then matrixrangeradius is called on p but with buffer size 0 which would fail if we assert destination size ins matrixrangeradius because buffer must of size right
student,hey so when you read in the percent x and percent y values i saw on another post that we should use the function atof to convert the string to a double however on cpluspluscom it says that for atof if no valid conversion could be performed the function returns zero 00 according to the spec percent x and percent y are both inclusive of 0 so how are we supposed to know if the input from the file is 0 or no valid conversion could be performed thanks
student,i am getting one extra 3 in my random integer calls instead of 331 as the first three random ints i am getting 333 i am also using only two calls to the random int function
student,if the pointer is pointing to something in the first row will this function return 0
student,how can we find either an x or an o when looking for an unsatisfied agent without something counterintuitive in the random search function ie a char input of b would prompt an if statement for x or o since it only takes in one character
student,for the testdriverfilemodein there is a row in the matrix that is blank i tried using getline for this but it does not continue to the next row how do we go about using getline to get this blank row and then continuing to the next is there a newline character at the beginning of the blank row
